sim_time,agent_id,x,y,z
0.000,0,-0.4901,0.2642,-5.7054
0.000,1,-0.5711,-0.3678,-4.5366
0.000,2,-1.5956,-1.0419,-6.0579
0.000,3,-1.6002,-1.1600,-4.2687
0.000,4,-1.0960,0.8777,-5.9314
0.000,5,-1.0100,0.3041,-4.2939
0.000,6,-2.5056,0.2013,-5.7448
0.000,7,-2.3529,0.4941,-4.1540
0.000,8,-0.5172,-0.7939,-7.7037
0.000,9,-0.3580,-0.3540,-2.5476
1.000,0,-0.0317,0.0586,-5.8766
1.000,1,-0.0951,-0.6382,-4.6180
1.000,2,-1.0667,-0.9369,-6.0179
1.000,3,-1.3992,-1.2528,-4.1428
1.000,4,-1.0875,1.2909,-5.9717
1.000,5,-0.7674,0.6880,-4.0779
1.000,6,-2.0931,0.1375,-5.6906
1.000,7,-2.3097,0.4909,-4.1214
1.000,8,0.0350,-0.7753,-7.6018
1.000,9,0.1921,-0.3442,-2.6757
2.000,0,-0.1002,-0.3464,-5.9667
2.000,1,0.9071,-0.8252,-4.6743
2.000,2,-0.3959,-1.2713,-6.0241
2.000,3,-0.5528,-1.2738,-4.0935
2.000,4,-0.3654,1.5233,-5.9560
2.000,5,0.0793,0.8781,-3.9924
2.000,6,-1.1731,0.1163,-5.6145
2.000,7,-1.5205,0.4671,-4.1395
2.000,8,1.0491,-0.7438,-7.3009
2.000,9,1.2676,-0.3084,-2.8691
3.000,0,0.6575,-0.2052,-6.1069
3.000,1,2.0131,-0.8604,-4.8411
3.000,2,0.2021,-1.9414,-5.9695
3.000,3,0.6020,-1.2315,-4.1315
3.000,4,0.6798,1.5622,-5.8945
3.000,5,1.1454,0.9033,-4.0263
3.000,6,-0.6208,0.1908,-5.4633
3.000,7,-0.4527,0.4541,-3.9889
3.000,8,2.1490,-0.7080,-6.9313
3.000,9,2.4547,-0.2630,-3.0705
4.000,0,1.7702,-0.1328,-6.1553
4.000,1,3.2128,-0.8179,-4.9032
4.000,2,1.2452,-2.1049,-5.8835
4.000,3,1.8375,-1.1559,-4.1971
4.000,4,1.8211,1.5128,-5.8195
4.000,5,2.2995,0.8869,-4.0983
4.000,6,0.1923,0.1874,-5.3727
4.000,7,0.6318,0.4248,-3.9304
4.000,8,3.3384,-0.6506,-6.6872
4.000,9,3.6621,-0.2242,-3.2618
5.000,0,2.9654,-0.0867,-6.0943
5.000,1,4.4315,-0.7537,-4.9279
5.000,2,2.4331,-2.0526,-5.7992
5.000,3,3.0754,-1.0679,-4.2694
5.000,4,3.0010,1.4392,-5.7409
5.000,5,3.4916,0.8518,-4.1802
5.000,6,1.1603,0.2214,-5.3292
5.000,7,1.7627,0.4292,-3.9742
5.000,8,4.5472,-0.5913,-6.4923
5.000,9,4.8736,-0.1933,-3.4451
6.000,0,4.1777,-0.0671,-6.0007
6.000,1,5.6518,-0.6917,-4.9152
6.000,2,3.6501,-1.9297,-5.7190
6.000,3,4.3014,-0.9791,-4.3403
6.000,4,4.1996,1.3642,-5.6609
6.000,5,4.6981,0.8067,-4.2627
6.000,6,2.2905,0.2440,-5.3378
6.000,7,2.9527,0.4335,-4.0100
6.000,8,5.7610,-0.5321,-6.3550
6.000,9,6.0874,-0.1643,-3.6100
7.000,0,5.3926,-0.1148,-5.9176
7.000,1,6.8651,-0.6847,-4.9065
7.000,2,4.8709,-1.7862,-5.6416
7.000,3,5.4860,-0.9012,-4.3873
7.000,4,5.4042,1.3432,-5.5747
7.000,5,5.9101,0.7516,-4.3342
7.000,6,3.4709,0.2488,-5.3636
7.000,7,4.1623,0.4283,-4.0423
7.000,8,6.9744,-0.4617,-6.4028
7.000,9,7.3021,-0.0919,-3.6125
8.000,0,6.6094,-0.1579,-5.8313
8.000,1,8.0834,-0.6754,-4.9312
8.000,2,6.0899,-1.6374,-5.5668
8.000,3,6.6718,-0.8243,-4.4361
8.000,4,6.5922,1.3362,-5.5711
8.000,5,7.1246,0.6689,-4.3301
8.000,6,4.6661,0.2432,-5.3866
8.000,7,5.3775,0.4166,-4.0812
8.000,8,8.1916,-0.3947,-6.3976
8.000,9,8.5190,-0.0256,-3.6344
9.000,0,7.8289,-0.1725,-5.7785
9.000,1,9.2856,-0.6684,-4.9225
9.000,2,7.2869,-1.5221,-5.5423
9.000,3,7.8748,-0.7618,-4.4166
9.000,4,7.7843,1.3089,-5.5564
9.000,5,8.3441,0.6179,-4.3428
9.000,6,5.8610,0.2308,-5.4129
9.000,7,6.5952,0.3998,-4.1164
9.000,8,9.4132,-0.3269,-6.3730
9.000,9,9.7369,0.0328,-3.6933
10.000,0,9.0508,-0.1514,-5.7759
10.000,1,10.4648,-0.6839,-4.9185
10.000,2,8.4421,-1.4976,-5.5294
10.000,3,9.0740,-0.7775,-4.3599
10.000,4,8.9705,1.3260,-5.5374
10.000,5,9.5626,0.6445,-4.3501
10.000,6,7.0577,0.2148,-5.4366
10.000,7,7.8139,0.3782,-4.1541
10.000,8,10.6334,-0.2530,-6.3464
10.000,9,10.9566,0.1006,-3.7376
11.000,0,10.2719,-0.1389,-5.7343
11.000,1,11.6522,-0.7020,-4.9114
11.000,2,9.5946,-1.4671,-5.4958
11.000,3,10.2635,-0.7723,-4.3570
11.000,4,10.1465,1.3428,-5.5241
11.000,5,10.7823,0.6440,-4.3567
11.000,6,8.2502,0.1947,-5.4597
11.000,7,9.0336,0.3552,-4.1931
11.000,8,11.8543,-0.1755,-6.2982
11.000,9,12.1749,0.1631,-3.8088
12.000,0,11.4953,-0.1353,-5.7028
12.000,1,12.8364,-0.7323,-4.9023
12.000,2,10.7429,-1.4098,-5.4743
12.000,3,11.4501,-0.7561,-4.3208
12.000,4,11.3173,1.3424,-5.5006
12.000,5,12.0033,0.6286,-4.3791
12.000,6,9.4391,0.1721,-5.4804
12.000,7,10.2543,0.3303,-4.2329
12.000,8,13.0732,-0.0929,-6.2351
12.000,9,13.3927,0.2268,-3.9002
